,Stock_Name,Adjusted_Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Label,negative_score,neutral_score,positive_score
223,AUROPHARMA.NS,2024-11-07,1395.5,1398.8499755859375,1346.0999755859375,1350.5999755859375,870337,0.0,0.0,1,0.9752382,0.02073236,0.00402954
225,AUROPHARMA.NS,2024-11-11,1331.0,1360.699951171875,1257.449951171875,1289.050048828125,3249749,0.0,0.0,-1,0.9925816,0.00420161,0.00321676
226,AUROPHARMA.NS,2024-11-12,1289.050048828125,1302.449951171875,1258.0,1267.4000244140625,1007201,0.0,0.0,1,0.9898728,0.00695745,0.00316976
227,AUROPHARMA.NS,2024-11-13,1273.800048828125,1273.800048828125,1240.550048828125,1249.449951171875,803439,0.0,0.0,-1,0.97037596,0.02444505,0.00517906
229,AUROPHARMA.NS,2024-11-18,1245.199951171875,1254.75,1232.4000244140625,1235.4000244140625,1362480,0.0,0.0,1,0.988946,0.00799667,0.00305727
232,AUROPHARMA.NS,2024-11-22,1220.0,1231.4000244140625,1215.5999755859375,1223.699951171875,494219,0.0,0.0,1,0.9904903,0.00627592,0.00323371
233,AUROPHARMA.NS,2024-11-25,1245.0,1254.699951171875,1231.9000244140625,1241.75,1756461,0.0,0.0,-1,0.9912561,0.00586411,0.00287968
234,AUROPHARMA.NS,2024-11-26,1241.75,1246.0999755859375,1218.1500244140625,1227.449951171875,1342648,0.0,0.0,-1,0.9926817,0.00423694,0.00308143
235,AUROPHARMA.NS,2024-11-27,1229.0,1236.550048828125,1218.0999755859375,1223.4000244140625,1024328,0.0,0.0,1,0.97766703,0.0180747,0.00425834
240,AUROPHARMA.NS,2024-12-04,1269.699951171875,1270.5999755859375,1236.0,1259.4000244140625,1411867,0.0,0.0,1,0.9887313,0.00833414,0.00293453
241,AUROPHARMA.NS,2024-12-05,1266.0,1266.550048828125,1233.949951171875,1243.6500244140625,987143,0.0,0.0,1,0.990725,0.00610011,0.00317497
242,AUROPHARMA.NS,2024-12-06,1250.0999755859375,1254.8499755859375,1237.5,1246.199951171875,572093,0.0,0.0,-1,0.1779581,0.7804174,0.04162454
246,AUROPHARMA.NS,2024-12-12,1231.0999755859375,1234.0,1210.75,1214.5999755859375,719135,0.0,0.0,-1,0.99232554,0.00450286,0.00317156
247,AUROPHARMA.NS,2024-12-13,1216.0999755859375,1218.8499755859375,1173.0999755859375,1208.4000244140625,954145,0.0,0.0,1,0.99250937,0.00414682,0.00334379
248,AUROPHARMA.NS,2024-12-16,1225.0,1247.300048828125,1220.0,1244.699951171875,1105189,0.0,0.0,1,0.99165946,0.00560666,0.00273387
249,AUROPHARMA.NS,2024-12-17,1244.699951171875,1249.0999755859375,1210.6500244140625,1213.75,513147,0.0,0.0,-1,0.9909679,0.00600961,0.00302244
250,AUROPHARMA.NS,2024-12-18,1206.199951171875,1256.4000244140625,1203.1500244140625,1247.550048828125,2270635,0.0,0.0,-1,0.9912471,0.00622314,0.00252982
251,AUROPHARMA.NS,2024-12-19,1241.550048828125,1274.0,1231.0,1254.699951171875,1171731,0.0,0.0,1,0.99260545,0.00421151,0.00318301
253,AUROPHARMA.NS,2024-12-23,1263.6500244140625,1265.0,1238.0,1252.949951171875,788664,0.0,0.0,1,0.99211496,0.00530137,0.00258363
254,AUROPHARMA.NS,2024-12-24,1258.800048828125,1269.0999755859375,1246.300048828125,1262.449951171875,565043,0.0,0.0,1,0.9905757,0.00665161,0.00277265
255,AUROPHARMA.NS,2024-12-26,1268.0,1270.9000244140625,1246.1500244140625,1256.25,233825,0.0,0.0,-1,0.93528944,0.05820964,0.00650097
257,AUROPHARMA.NS,2024-12-30,1273.0,1307.25,1265.949951171875,1298.300048828125,2681922,0.0,0.0,1,0.23617676,0.7258882,0.03793499
258,AUROPHARMA.NS,2024-12-31,1302.0,1340.8499755859375,1296.3499755859375,1334.5,2558819,0.0,0.0,1,0.9925005,0.00419371,0.0033058
259,AUROPHARMA.NS,2025-01-01,1334.8499755859375,1355.550048828125,1327.0,1353.25,949066,0.0,0.0,1,0.9926233,0.00418105,0.00319563
264,COCHINSHIP.NS,2024-09-02,1872.933145675542,1899.817353508205,1811.6470603123607,1843.4102783203125,2909239,0.0,0.0,1,0.992837,0.00419686,0.00296614
265,COCHINSHIP.NS,2024-09-03,1891.851748028492,1939.3471353997472,1855.508280237418,1873.13232421875,4852910,0.0,0.0,1,0.99264526,0.00421101,0.00314376
266,COCHINSHIP.NS,2024-09-04,1876.916051394708,1990.1283927195288,1873.3812271884783,1920.6278076171875,5200139,0.0,0.0,1,0.98945576,0.00751614,0.00302804
267,COCHINSHIP.NS,2024-09-05,1941.6373311478733,1951.5944456665804,1887.4208912122367,1903.9993896484373,2570312,0.0,0.0,-1,0.9926779,0.00411603,0.00320604
269,COCHINSHIP.NS,2024-09-09,1852.969199603712,1852.969199603712,1790.2892115875973,1812.7425537109373,1268809,0.0,0.0,1,0.99261487,0.0041148,0.00327043
270,COCHINSHIP.NS,2024-09-10,1822.2018143666169,1866.759902406407,1813.0910301563813,1831.7606201171875,1031034,0.0,0.0,1,0.055927,0.8896601,0.05441286
271,COCHINSHIP.NS,2024-09-11,1831.113388627573,1836.689348535892,1792.280641397298,1796.1639404296875,695951,0.0,0.0,1,0.9904789,0.00668028,0.00284086
272,COCHINSHIP.NS,2024-09-12,1812.1947974537936,1815.8788811156096,1777.3448975027593,1804.8763427734373,1228858,0.0,0.0,-1,0.98613435,0.01034982,0.00351592
273,COCHINSHIP.NS,2024-09-13,1804.876318245904,1851.9236825404453,1786.35611026154,1809.008544921875,1026595,0.0,0.0,1,0.99133223,0.00549155,0.00317622
274,COCHINSHIP.NS,2024-09-16,1817.1733954214008,1820.1605297700387,1769.5286268699874,1786.6051025390625,980967,0.0,0.0,-1,0.99073046,0.00631277,0.00295674
276,COCHINSHIP.NS,2024-09-18,1754.9414241800944,1790.289180525282,1710.9807395146756,1718.2991943359375,1347819,0.0,0.0,1,0.04626766,0.89563394,0.05809839
278,COCHINSHIP.NS,2024-09-20,1680.7609347502275,1838.1331787109373,1674.936047052309,1838.1331787109373,5800913,0.0,0.0,1,0.9928316,0.0042455,0.0029229
279,COCHINSHIP.NS,2024-09-23,1881.1504155903217,1929.0527827230733,1656.8918474861746,1774.5291748046875,3796861,2.25,0.0,1,0.971764,0.02405448,0.00418148
280,COCHINSHIP.NS,2024-09-24,1789.134198723088,1808.3748074910995,1755.587597074824,1791.1280517578125,883255,0.0,0.0,-1,0.981201,0.01368667,0.00511232
282,COCHINSHIP.NS,2024-09-26,1744.6213955194776,1753.8429657529375,1679.8211722573255,1699.6600341796875,345668,0.0,0.0,1,0.9919573,0.0050112,0.00303149
288,COCHINSHIP.NS,2024-10-07,1638.9470966404756,1641.937876013907,1558.445285172277,1564.1776123046875,616808,0.0,0.0,-1,0.9926035,0.00417489,0.00322169
289,COCHINSHIP.NS,2024-10-08,1552.9123485850416,1642.3865012809154,1500.3743711118668,1638.0001220703125,481632,0.0,0.0,1,0.99261695,0.00412165,0.00326144
290,COCHINSHIP.NS,2024-10-09,1664.8672230893171,1664.8672230893171,1615.0208990447268,1649.7139892578125,272935,0.0,0.0,1,0.9891642,0.00780654,0.00302925
291,COCHINSHIP.NS,2024-10-10,1664.667866765015,1719.3990325619716,1634.9594093080743,1689.341796875,743389,0.0,0.0,1,0.99265677,0.00412494,0.00321824
293,COCHINSHIP.NS,2024-10-14,1655.7951640334056,1683.8087729205909,1610.0362156700735,1619.4073486328125,345447,0.0,0.0,-1,0.9927793,0.00416392,0.00305672
294,COCHINSHIP.NS,2024-10-15,1621.0024347623437,1682.811875694241,1600.0669789628298,1666.8111572265625,396645,0.0,0.0,-1,0.9925418,0.00416145,0.00329675
295,COCHINSHIP.NS,2024-10-16,1600.2663627213456,1643.8321236141728,1583.4681756025593,1583.7174072265625,1031697,0.0,0.0,-1,0.992605,0.00413966,0.00325526
296,COCHINSHIP.NS,2024-10-17,1556.2022169775516,1563.0810339476757,1546.2828472962638,1555.1553955078125,1496837,0.0,0.0,-1,0.992656,0.00415384,0.00319021
297,COCHINSHIP.NS,2024-10-18,1545.1861591058207,1578.184523165782,1521.309818431684,1559.242919921875,1065843,0.0,0.0,1,0.9926036,0.0041998,0.00319662
298,COCHINSHIP.NS,2024-10-21,1562.1837777117598,1565.1745571202698,1521.3097924621222,1525.8956298828125,492306,0.0,0.0,-1,0.04583988,0.8954519,0.05870815
299,COCHINSHIP.NS,2024-10-22,1526.2445112135956,1535.1670760240208,1449.6307373046875,1449.6307373046875,612006,0.0,0.0,-1,0.99257797,0.00414761,0.00327439
300,COCHINSHIP.NS,2024-10-23,1400.781366913031,1434.577198784221,1377.1542581128426,1396.3450927734375,1200822,0.0,0.0,-1,0.9926415,0.00419529,0.00316308
301,COCHINSHIP.NS,2024-10-24,1390.7124598621683,1434.0787623739996,1360.804665026423,1418.5267333984375,427454,0.0,0.0,-1,0.9925789,0.00422314,0.00319797
302,COCHINSHIP.NS,2024-10-25,1409.6540956180477,1413.6418016876887,1347.5954199092616,1361.2034912109375,744409,0.0,0.0,1,0.8148875,0.17329377,0.01181871
303,COCHINSHIP.NS,2024-10-28,1370.7240149871318,1389.7155131090326,1335.8814831894574,1357.4649658203125,597834,0.0,0.0,1,0.99275064,0.00420074,0.00304853
304,COCHINSHIP.NS,2024-10-29,1374.7616090434424,1414.3395414234228,1360.8545333950565,1397.69091796875,362390,0.0,0.0,1,0.9718364,0.02356651,0.00459711
305,COCHINSHIP.NS,2024-10-30,1401.1302655578556,1467.575439453125,1401.1302655578556,1467.575439453125,391148,0.0,0.0,1,0.05180548,0.89459765,0.05359689
306,COCHINSHIP.NS,2024-10-31,1482.3797702539696,1515.228570554283,1467.5754364698969,1492.5982666015625,510173,0.0,0.0,1,0.05140799,0.89077157,0.0578205
307,COCHINSHIP.NS,2024-11-01,1518.3190925561926,1525.2975782081253,1500.3744151655087,1522.5560302734375,191904,0.0,0.0,1,0.9912539,0.00597825,0.00276783
309,COCHINSHIP.NS,2024-11-05,1490.4051500970909,1505.359047924152,1436.5711179196708,1491.7509765625,530542,0.0,0.0,1,0.99005353,0.00697394,0.00297257
311,COCHINSHIP.NS,2024-11-07,1549.223739341728,1550.2206658149207,1507.352827467627,1519.1663818359375,328948,0.0,0.0,-1,0.9918767,0.00526273,0.00286048
312,COCHINSHIP.NS,2024-11-08,1483.4265875969916,1485.42044053731,1443.2006288650905,1443.4996337890625,501298,0.0,0.0,-1,0.08320952,0.86580056,0.05099002
313,COCHINSHIP.NS,2024-11-11,1403.772138943439,1426.4024428436276,1374.2631397520604,1389.0177001953125,382705,0.0,0.0,1,0.99266064,0.00414886,0.00319036
315,COCHINSHIP.NS,2024-11-13,1360.8544897403772,1360.8544897403772,1303.9797874872902,1313.301025390625,444889,0.0,0.0,1,0.99265915,0.00422993,0.00311093
316,COCHINSHIP.NS,2024-11-14,1315.942949895458,1339.8192903461925,1297.001346828781,1308.3663330078125,279812,0.0,0.0,1,0.992736,0.00423241,0.00303157
317,COCHINSHIP.NS,2024-11-18,1312.8525386902256,1335.5823899857055,1286.2844229946354,1297.449951171875,304904,0.0,0.0,1,0.99273807,0.00418685,0.00307509
318,COCHINSHIP.NS,2024-11-19,1320.0,1362.300048828125,1320.0,1360.5,295055,4.0,0.0,-1,0.08751825,0.8609635,0.05151821
320,COCHINSHIP.NS,2024-11-22,1290.0,1311.0,1265.0,1299.300048828125,348717,0.0,0.0,1,0.9926642,0.00412969,0.00320621
321,COCHINSHIP.NS,2024-11-25,1357.949951171875,1364.25,1334.5999755859375,1364.25,582192,0.0,0.0,1,0.9796552,0.01677458,0.00357021
322,COCHINSHIP.NS,2024-11-26,1389.0,1432.449951171875,1375.0,1432.449951171875,311063,0.0,0.0,1,0.9927067,0.00417946,0.00311385
323,COCHINSHIP.NS,2024-11-27,1480.0,1504.050048828125,1460.0,1504.050048828125,536695,0.0,0.0,1,0.99263966,0.00418443,0.00317587
324,COCHINSHIP.NS,2024-11-28,1563.0,1579.25,1530.0,1579.25,1312263,0.0,0.0,1,0.9926576,0.00417212,0.00317025
325,COCHINSHIP.NS,2024-11-29,1579.25,1585.0,1510.75,1577.300048828125,750162,0.0,0.0,1,0.9926684,0.00427993,0.00305163
326,COCHINSHIP.NS,2024-12-02,1631.5,1656.1500244140625,1620.0,1656.1500244140625,595105,0.0,0.0,1,0.9862,0.01100514,0.00279484
327,COCHINSHIP.NS,2024-12-03,1714.550048828125,1734.9000244140625,1623.0,1685.550048828125,1259341,0.0,0.0,1,0.27179345,0.6785961,0.04961047
328,COCHINSHIP.NS,2024-12-04,1719.300048828125,1728.0,1670.0,1695.5999755859375,510941,0.0,0.0,-1,0.9927367,0.00415401,0.00310936
329,COCHINSHIP.NS,2024-12-05,1695.0,1695.5999755859375,1630.0999755859375,1682.300048828125,463028,0.0,0.0,-1,0.9925914,0.00418586,0.00322269
330,COCHINSHIP.NS,2024-12-06,1682.0,1702.0,1650.5,1691.9000244140625,403528,0.0,0.0,-1,0.64145565,0.33757415,0.02097021
332,COCHINSHIP.NS,2024-12-10,1688.800048828125,1694.699951171875,1621.0,1633.4000244140625,403176,0.0,0.0,1,0.1139465,0.8350216,0.05103186
334,COCHINSHIP.NS,2024-12-12,1627.9000244140625,1678.9000244140625,1600.050048828125,1647.4000244140625,413087,0.0,0.0,-1,0.9925794,0.00417742,0.0032432
335,COCHINSHIP.NS,2024-12-13,1644.0,1644.0,1600.0,1606.3499755859375,241605,0.0,0.0,1,0.99262226,0.00416635,0.00321131
336,COCHINSHIP.NS,2024-12-16,1625.0,1638.4000244140625,1595.9000244140625,1607.800048828125,211257,0.0,0.0,1,0.9926002,0.00416553,0.00323426
337,COCHINSHIP.NS,2024-12-17,1614.0,1630.0,1580.0,1617.050048828125,272495,0.0,0.0,-1,0.9911657,0.00581956,0.00301478
338,COCHINSHIP.NS,2024-12-18,1615.0,1624.699951171875,1560.9000244140625,1575.1500244140625,318298,0.0,0.0,-1,0.9912273,0.00578695,0.00298581
339,COCHINSHIP.NS,2024-12-19,1526.0999755859375,1565.0,1511.199951171875,1547.5,233424,0.0,0.0,1,0.9926709,0.00416857,0.00316047
340,COCHINSHIP.NS,2024-12-20,1561.0,1570.0,1476.75,1493.550048828125,305700,0.0,0.0,1,0.99265325,0.00414526,0.00320151
341,COCHINSHIP.NS,2024-12-23,1520.0,1520.0,1444.0,1466.9000244140625,292990,0.0,0.0,-1,0.9926359,0.00414212,0.00322206
343,COCHINSHIP.NS,2024-12-26,1479.800048828125,1479.949951171875,1450.0,1465.800048828125,175014,0.0,0.0,1,0.9921852,0.0048148,0.00299998
344,COCHINSHIP.NS,2024-12-27,1470.0,1539.050048828125,1445.0,1539.050048828125,340981,0.0,0.0,1,0.6757676,0.30599946,0.01823297
345,COCHINSHIP.NS,2024-12-30,1564.8499755859375,1614.4000244140625,1473.5,1573.050048828125,1853229,0.0,0.0,-1,0.99278134,0.00419258,0.00302601
346,COCHINSHIP.NS,2024-12-31,1565.0,1587.4000244140625,1513.0999755859375,1538.75,438789,0.0,0.0,1,0.99266946,0.00420257,0.00312799
347,COCHINSHIP.NS,2025-01-01,1558.4000244140625,1581.0,1511.050048828125,1567.0,359906,0.0,0.0,1,0.98108345,0.01571472,0.00320189
353,DMART.NS,2024-09-03,5029.0,5039.7998046875,4965.0,4980.60009765625,222027,0.0,0.0,-1,0.9875349,0.00840361,0.00406153
354,DMART.NS,2024-09-04,4974.0,5109.0,4960.35009765625,5100.89990234375,319841,0.0,0.0,-1,0.9870816,0.00865388,0.00426453
355,DMART.NS,2024-09-05,5084.10009765625,5361.14990234375,5077.10009765625,5308.14990234375,1323435,0.0,0.0,-1,0.9803387,0.01569893,0.00396239
357,DMART.NS,2024-09-09,5303.4501953125,5395.0,5216.0498046875,5361.39990234375,594876,0.0,0.0,1,0.98579526,0.01058624,0.00361861
358,DMART.NS,2024-09-10,5361.39990234375,5422.4501953125,5315.0,5344.39990234375,400985,0.0,0.0,1,0.987311,0.00890172,0.00378725
361,DMART.NS,2024-09-13,5250.89990234375,5255.85009765625,5155.0,5187.0498046875,395545,0.0,0.0,-1,0.9882522,0.00813273,0.00361513
362,DMART.NS,2024-09-16,5188.0498046875,5260.0,5176.14990234375,5204.7998046875,198479,0.0,0.0,1,0.9883702,0.00760562,0.00402425
365,DMART.NS,2024-09-19,5295.0,5443.9501953125,5180.0,5342.5,392198,0.0,0.0,1,0.9848738,0.01060956,0.00451675
366,DMART.NS,2024-09-20,5360.0,5417.9501953125,5225.10009765625,5320.5498046875,598428,0.0,0.0,1,0.9882003,0.00789082,0.00390897
371,DMART.NS,2024-09-27,5224.60009765625,5226.0,5090.0,5102.2998046875,566687,0.0,0.0,-1,0.9857606,0.01010152,0.00413787
375,DMART.NS,2024-10-04,4875.0,4875.0,4696.10009765625,4737.5498046875,2983666,0.0,0.0,1,0.9924837,0.00451603,0.00300033
376,DMART.NS,2024-10-07,4741.0,4752.89990234375,4518.0,4544.14990234375,1864971,0.0,0.0,-1,0.98986876,0.00687515,0.00325611
377,DMART.NS,2024-10-08,4544.14990234375,4619.89990234375,4435.0,4465.4501953125,1009173,0.0,0.0,1,0.9925937,0.0041621,0.00324412
380,DMART.NS,2024-10-11,4643.10009765625,4643.10009765625,4529.0,4572.7001953125,410581,0.0,0.0,-1,0.98005116,0.01573421,0.0042146
381,DMART.NS,2024-10-14,4204.0,4299.0,4139.9501953125,4183.60009765625,4876749,0.0,0.0,1,0.9927429,0.00416314,0.00309397
382,DMART.NS,2024-10-15,4230.0,4238.9501953125,4180.60009765625,4193.5498046875,1355665,0.0,0.0,1,0.9927725,0.00417385,0.0030536
383,DMART.NS,2024-10-16,4209.0,4215.0,4149.0,4173.7998046875,688895,0.0,0.0,-1,0.9883862,0.00829275,0.00332101
384,DMART.NS,2024-10-17,4175.0,4180.0,4044.0,4087.699951171875,731365,0.0,0.0,1,0.9822556,0.01340171,0.00434269
386,DMART.NS,2024-10-21,4000.050048828125,4073.0,3961.0,3973.449951171875,494815,0.0,0.0,1,0.98773986,0.00870241,0.0035578
387,DMART.NS,2024-10-22,3999.89990234375,4057.0,3965.89990234375,4005.199951171875,698102,0.0,0.0,1,0.99266315,0.00425537,0.0030816
388,DMART.NS,2024-10-23,4009.0,4224.7998046875,3978.0,4156.10009765625,686716,0.0,0.0,1,0.9927753,0.00431096,0.00291376
389,DMART.NS,2024-10-24,4155.75,4187.89990234375,4044.64990234375,4060.10009765625,435991,0.0,0.0,-1,0.9880724,0.00792181,0.0040058
393,DMART.NS,2024-10-30,4000.0,4036.949951171875,3920.0,3932.449951171875,651051,0.0,0.0,-1,0.98791087,0.00836485,0.00372424
395,DMART.NS,2024-11-01,3949.949951171875,4010.0,3939.949951171875,4001.60009765625,67509,0.0,0.0,1,0.98548526,0.01027712,0.00423758
396,DMART.NS,2024-11-04,4000.75,4006.10009765625,3899.64990234375,3945.85009765625,391414,0.0,0.0,-1,0.9926885,0.00412281,0.00318877
397,DMART.NS,2024-11-05,3945.85009765625,3958.85009765625,3905.050048828125,3926.550048828125,353931,0.0,0.0,-1,0.9829836,0.01290298,0.0041134
398,DMART.NS,2024-11-06,3925.0,3950.0,3915.64990234375,3922.300048828125,357725,0.0,0.0,1,0.9927078,0.0041648,0.00312733
399,DMART.NS,2024-11-07,3940.0,3943.199951171875,3871.0,3889.10009765625,279832,0.0,0.0,-1,0.9924555,0.00420322,0.00334126
400,DMART.NS,2024-11-08,3873.050048828125,3910.10009765625,3860.14990234375,3874.5,428073,0.0,0.0,1,0.966545,0.02902687,0.00442822
401,DMART.NS,2024-11-11,3899.64990234375,3940.0,3814.300048828125,3885.699951171875,417671,0.0,0.0,1,0.992757,0.00428374,0.00295919
402,DMART.NS,2024-11-12,3910.0,3910.0,3762.550048828125,3777.0,683988,0.0,0.0,-1,0.98633504,0.00926936,0.00439566
403,DMART.NS,2024-11-13,3774.0,3874.949951171875,3751.0,3759.550048828125,419503,0.0,0.0,1,0.9868678,0.0088208,0.00431146
404,DMART.NS,2024-11-14,3785.199951171875,3858.85009765625,3769.0,3823.85009765625,305991,0.0,0.0,1,0.9927411,0.0041464,0.00311243
405,DMART.NS,2024-11-18,3948.0,3948.0,3757.60009765625,3790.550048828125,656068,0.0,0.0,-1,0.9868249,0.00884486,0.00433021
407,DMART.NS,2024-11-21,3765.050048828125,3774.550048828125,3604.050048828125,3622.89990234375,934131,0.0,0.0,-1,0.98850226,0.00794853,0.00354914
408,DMART.NS,2024-11-22,3615.85009765625,3656.10009765625,3564.0,3613.64990234375,940870,0.0,0.0,1,0.9857325,0.00962595,0.00464161
409,DMART.NS,2024-11-25,3686.0,3738.60009765625,3592.10009765625,3621.050048828125,1144350,0.0,0.0,1,0.9879494,0.00856818,0.00348238
412,DMART.NS,2024-11-28,3696.64990234375,3757.89990234375,3651.0,3716.550048828125,658002,0.0,0.0,1,0.98860663,0.00785732,0.00353598
413,DMART.NS,2024-11-29,3714.699951171875,3730.449951171875,3661.550048828125,3709.60009765625,913178,0.0,0.0,1,0.98738873,0.00850696,0.00410434
414,DMART.NS,2024-12-02,3715.449951171875,3722.949951171875,3622.699951171875,3678.39990234375,975522,0.0,0.0,-1,0.9928376,0.00420451,0.00295792
416,DMART.NS,2024-12-04,3850.0,3889.25,3801.050048828125,3850.10009765625,791735,0.0,0.0,1,0.9884454,0.00783069,0.00372394
419,DMART.NS,2024-12-09,3800.0,3844.0,3761.0,3829.050048828125,948370,0.0,0.0,1,0.989474,0.00753285,0.00299316
420,DMART.NS,2024-12-10,3835.0,3853.0,3776.60009765625,3816.89990234375,573687,0.0,0.0,-1,0.98219866,0.01327067,0.00453069
421,DMART.NS,2024-12-11,3700.0,3760.0,3671.35009765625,3708.300048828125,1839723,0.0,0.0,1,0.07981387,0.8673746,0.05281151
422,DMART.NS,2024-12-12,3729.949951171875,3736.800048828125,3678.449951171875,3688.449951171875,576170,0.0,0.0,-1,0.9879822,0.008457,0.00356084
423,DMART.NS,2024-12-13,3688.449951171875,3694.800048828125,3612.0,3652.300048828125,806508,0.0,0.0,-1,0.3912604,0.57155395,0.03718568
425,DMART.NS,2024-12-17,3627.050048828125,3629.949951171875,3519.0,3542.949951171875,988419,0.0,0.0,-1,0.9868684,0.00958801,0.00354367
426,DMART.NS,2024-12-18,3542.949951171875,3558.0,3492.699951171875,3515.699951171875,748691,0.0,0.0,-1,0.992753,0.00432397,0.00292301
427,DMART.NS,2024-12-19,3500.0,3522.699951171875,3455.699951171875,3498.14990234375,684534,0.0,0.0,1,0.9858991,0.00966954,0.00443144
428,DMART.NS,2024-12-20,3519.949951171875,3519.949951171875,3399.0,3408.300048828125,914445,0.0,0.0,1,0.9619989,0.03281337,0.00518775
429,DMART.NS,2024-12-23,3443.449951171875,3475.89990234375,3419.050048828125,3460.550048828125,642122,0.0,0.0,1,0.9893629,0.00739932,0.00323783
431,DMART.NS,2024-12-26,3462.699951171875,3524.0,3446.199951171875,3511.64990234375,611648,0.0,0.0,-1,0.9891641,0.00760863,0.00322728
433,DMART.NS,2024-12-30,3570.0,3669.89990234375,3495.050048828125,3588.550048828125,2347725,0.0,0.0,-1,0.9925176,0.00416625,0.00331618
434,DMART.NS,2024-12-31,3555.0,3577.949951171875,3510.10009765625,3561.85009765625,693775,0.0,0.0,1,0.9927953,0.00420169,0.00300308
435,DMART.NS,2025-01-01,3560.0,3586.949951171875,3536.550048828125,3561.0,241116,0.0,0.0,1,0.99267757,0.00423519,0.00308734
440,HDFCBANK.NS,2024-09-02,1646.800048828125,1646.800048828125,1623.199951171875,1626.949951171875,17024840,0.0,0.0,1,0.19598787,0.76030135,0.04371078
441,HDFCBANK.NS,2024-09-03,1634.0,1639.949951171875,1624.5999755859375,1637.3499755859375,18641430,0.0,0.0,1,0.9877499,0.00890503,0.00334509
442,HDFCBANK.NS,2024-09-04,1639.0,1644.800048828125,1632.0,1641.800048828125,12341372,0.0,0.0,1,0.9587558,0.03592441,0.00531971
445,HDFCBANK.NS,2024-09-09,1638.0,1648.5,1630.0999755859375,1646.5,11896457,0.0,0.0,1,0.99235606,0.00446107,0.00318297
446,HDFCBANK.NS,2024-09-10,1654.0,1654.0,1638.0,1650.3499755859375,13303323,0.0,0.0,-1,0.99273527,0.00413612,0.00312865
447,HDFCBANK.NS,2024-09-11,1650.4000244140625,1652.5,1639.199951171875,1643.9000244140625,11113342,0.0,0.0,1,0.99265057,0.00414018,0.0032093
448,HDFCBANK.NS,2024-09-12,1654.0,1670.0,1647.050048828125,1666.5999755859375,16212023,0.0,0.0,1,0.9926029,0.0041928,0.00320426
449,HDFCBANK.NS,2024-09-13,1674.0,1674.0,1657.050048828125,1665.949951171875,11930266,0.0,0.0,-1,0.99243075,0.00427443,0.0032949
450,HDFCBANK.NS,2024-09-16,1667.0,1677.800048828125,1664.050048828125,1670.949951171875,7586410,0.0,0.0,1,0.99251044,0.00416959,0.00331994
451,HDFCBANK.NS,2024-09-17,1678.0,1678.0,1664.1500244140625,1668.800048828125,10063561,0.0,0.0,1,0.991232,0.00564082,0.00312721
452,HDFCBANK.NS,2024-09-18,1671.8499755859375,1698.9000244140625,1671.0999755859375,1694.800048828125,20458671,0.0,0.0,1,0.99243116,0.00465114,0.00291764
453,HDFCBANK.NS,2024-09-19,1699.199951171875,1719.0,1699.1500244140625,1708.5,15325888,0.0,0.0,1,0.99273515,0.00428122,0.00298365
454,HDFCBANK.NS,2024-09-20,1716.5,1744.949951171875,1707.550048828125,1741.199951171875,30311693,0.0,0.0,1,0.9925862,0.00417219,0.00324168
455,HDFCBANK.NS,2024-09-23,1749.0,1766.3499755859375,1740.25,1759.800048828125,13482675,0.0,0.0,1,0.9925484,0.0041918,0.00325983
456,HDFCBANK.NS,2024-09-24,1765.0,1781.6500244140625,1754.25,1768.050048828125,16519518,0.0,0.0,-1,0.9926603,0.00409809,0.00324166
